epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,30458.6,0.83807,0.48508,0.86363,0.89865,0.89767,0.95973,0.84944,0.52132,0.41587,0.80472,0.00998238,0.00998238,0.00998238
180,30629,0.83152,0.47468,0.86686,0.88474,0.90959,0.96262,0.84276,0.5175,0.42714,0.80591,0.00998228,0.00998228,0.00998228
181,30799.2,0.83018,0.46163,0.86326,0.88006,0.89242,0.95051,0.82857,0.53025,0.46712,0.8089,0.00998218,0.00998218,0.00998218
182,30969.2,0.84753,0.47851,0.87783,0.89806,0.92297,0.96904,0.84795,0.54789,0.42733,0.80672,0.00998208,0.00998208,0.00998208
183,31138.9,0.84729,0.47361,0.87013,0.84314,0.93696,0.96128,0.85586,0.54641,0.40432,0.80661,0.00998198,0.00998198,0.00998198
184,31309.6,0.85696,0.48967,0.8754,0.82415,0.97059,0.97027,0.85121,0.54685,0.36607,0.80969,0.00998188,0.00998188,0.00998188
185,31480,0.83938,0.47444,0.86841,0.79716,0.97911,0.96084,0.83438,0.53723,0.42376,0.80913,0.00998178,0.00998178,0.00998178
186,31650.2,0.85443,0.49218,0.86788,0.8683,0.89699,0.95318,0.81795,0.54989,0.45173,0.80826,0.00998169,0.00998169,0.00998169
187,31820.5,0.87051,0.48506,0.88178,0.87095,0.88645,0.95395,0.82575,0.5762,0.45178,0.80856,0.00998159,0.00998159,0.00998159
188,31990.8,0.87605,0.48723,0.87112,0.86387,0.89739,0.95862,0.84316,0.55034,0.4227,0.80807,0.00998149,0.00998149,0.00998149
189,32161.3,0.84964,0.48856,0.87214,0.81743,0.97367,0.96426,0.84182,0.54306,0.41398,0.80878,0.00998139,0.00998139,0.00998139
190,32331.6,0.83929,0.47319,0.86976,0.78694,0.95404,0.95842,0.83407,0.54115,0.38731,0.80647,0.00998129,0.00998129,0.00998129
191,32501.8,0.83788,0.47888,0.86813,0.89476,0.90678,0.97177,0.84684,0.55341,0.39628,0.80712,0.00998119,0.00998119,0.00998119
192,32671.3,0.83496,0.47223,0.87137,0.87192,0.92079,0.96953,0.8449,0.53956,0.40199,0.80408,0.00998109,0.00998109,0.00998109
193,32841.2,0.83131,0.46373,0.87325,0.88127,0.90272,0.96588,0.84479,0.54317,0.45283,0.80507,0.00998099,0.00998099,0.00998099
194,33010.7,0.85432,0.48557,0.87624,0.8654,0.88284,0.96106,0.83491,0.5589,0.43061,0.80603,0.00998089,0.00998089,0.00998089
195,33180.4,0.84146,0.48399,0.86378,0.86578,0.90427,0.96588,0.86453,0.52337,0.44371,0.8033,0.00998079,0.00998079,0.00998079
196,33350,0.83413,0.47148,0.86927,0.86378,0.90794,0.96213,0.8654,0.51797,0.42333,0.80188,0.00998069,0.00998069,0.00998069
197,33520.1,0.82417,0.4706,0.86736,0.86032,0.90757,0.95004,0.84668,0.51328,0.45474,0.80206,0.0099806,0.0099806,0.0099806
198,33689.9,0.82894,0.48893,0.86984,0.88788,0.90689,0.96349,0.85166,0.50281,0.42477,0.801,0.0099805,0.0099805,0.0099805
199,33859.7,0.83879,0.48164,0.87478,0.84483,0.94686,0.96645,0.85025,0.47685,0.41172,0.80098,0.0099804,0.0099804,0.0099804
200,34029.2,0.82182,0.46607,0.86048,0.86065,0.9,0.96247,0.85169,0.50323,0.42671,0.79952,0.0099803,0.0099803,0.0099803
201,34199,0.82635,0.46647,0.87367,0.87131,0.86114,0.96108,0.84971,0.508,0.43282,0.8003,0.0099802,0.0099802,0.0099802
202,34368.5,0.81795,0.45634,0.86265,0.79856,0.90326,0.95061,0.84027,0.5193,0.45303,0.80418,0.0099801,0.0099801,0.0099801
203,34538,0.79591,0.45409,0.85894,0.89021,0.89077,0.96504,0.85023,0.52469,0.42011,0.80496,0.00998,0.00998,0.00998
204,34708.1,0.80992,0.45972,0.86607,0.80642,0.91238,0.9565,0.83566,0.53109,0.40757,0.80379,0.0099799,0.0099799,0.0099799
205,34877.8,0.82497,0.46508,0.86712,0.83447,0.91614,0.96083,0.83723,0.52378,0.40543,0.80273,0.0099798,0.0099798,0.0099798
206,35047.3,0.8082,0.46533,0.86322,0.81532,0.97986,0.96919,0.84505,0.52612,0.38334,0.80472,0.00997971,0.00997971,0.00997971
207,35217.1,0.83569,0.47514,0.87523,0.77774,0.9646,0.95855,0.84732,0.52894,0.39286,0.8032,0.00997961,0.00997961,0.00997961
208,35387,0.81906,0.47044,0.86798,0.81594,0.95404,0.96241,0.84446,0.51776,0.37712,0.80373,0.00997951,0.00997951,0.00997951
209,35556.4,0.81405,0.46873,0.85958,0.81209,0.9497,0.96241,0.83892,0.51745,0.38583,0.80231,0.00997941,0.00997941,0.00997941
210,35725.9,0.80473,0.4607,0.86354,0.81904,0.97294,0.96479,0.84332,0.52495,0.4096,0.80257,0.00997931,0.00997931,0.00997931
211,35895.7,0.84281,0.48228,0.87348,0.80795,0.93924,0.96068,0.84221,0.52677,0.41066,0.80052,0.00997921,0.00997921,0.00997921
212,36065.4,0.81162,0.45398,0.86186,0.85608,0.86817,0.95808,0.83606,0.53257,0.4017,0.79987,0.00997911,0.00997911,0.00997911
213,36235.3,0.81905,0.47244,0.86836,0.86359,0.86814,0.95454,0.82824,0.52535,0.38237,0.80027,0.00997901,0.00997901,0.00997901
214,36404.8,0.82126,0.4677,0.86471,0.87939,0.90161,0.96561,0.83489,0.53374,0.39386,0.80385,0.00997891,0.00997891,0.00997891
215,36574.6,0.83063,0.46814,0.86405,0.88728,0.9066,0.96668,0.85085,0.51515,0.37666,0.80202,0.00997881,0.00997881,0.00997881
216,36744.4,0.80988,0.45654,0.85396,0.89107,0.92935,0.9696,0.85573,0.49418,0.37185,0.79855,0.00997872,0.00997872,0.00997872
217,36914.5,0.80476,0.45783,0.86035,0.78617,0.94908,0.96053,0.85628,0.49206,0.37968,0.79918,0.00997862,0.00997862,0.00997862
218,37084.3,0.80828,0.45567,0.86717,0.87234,0.92607,0.96815,0.87465,0.4898,0.37961,0.80256,0.00997852,0.00997852,0.00997852
219,37253.9,0.78454,0.46206,0.85182,0.87217,0.97206,0.9744,0.85637,0.48916,0.37316,0.80236,0.00997842,0.00997842,0.00997842
220,37423.6,0.81417,0.46369,0.86689,0.86087,0.98529,0.98265,0.87791,0.48117,0.36314,0.80095,0.00997832,0.00997832,0.00997832
221,37593.3,0.78959,0.4485,0.85333,0.88029,0.95365,0.98353,0.88855,0.47728,0.35137,0.79915,0.00997822,0.00997822,0.00997822
222,37763.1,0.78976,0.44186,0.85747,0.8974,0.93146,0.97353,0.87687,0.48255,0.37627,0.801,0.00997812,0.00997812,0.00997812
223,37932.9,0.77929,0.44478,0.85571,0.88476,0.93419,0.97257,0.87887,0.48694,0.3851,0.79811,0.00997802,0.00997802,0.00997802
224,38102.7,0.80037,0.44548,0.86864,0.88512,0.92061,0.97303,0.86688,0.48959,0.39465,0.79716,0.00997792,0.00997792,0.00997792
225,38272.5,0.80697,0.4672,0.8716,0.84929,0.94186,0.96512,0.87891,0.49099,0.42484,0.79457,0.00997782,0.00997782,0.00997782
226,38441.9,0.8065,0.44474,0.85647,0.85881,0.93268,0.96679,0.86604,0.49758,0.41678,0.79781,0.00997773,0.00997773,0.00997773
227,38611.7,0.80152,0.4585,0.86961,0.85219,0.91008,0.96729,0.85345,0.49243,0.4302,0.79871,0.00997763,0.00997763,0.00997763
228,38781.3,0.78866,0.45157,0.86112,0.84888,0.89775,0.96679,0.86029,0.5063,0.44949,0.80277,0.00997753,0.00997753,0.00997753
229,38951,0.78169,0.4419,0.85606,0.84401,0.92047,0.96679,0.84698,0.50634,0.46823,0.80111,0.00997743,0.00997743,0.00997743
230,39120.5,0.776,0.43988,0.85851,0.86853,0.89894,0.96747,0.85263,0.50467,0.44304,0.80008,0.00997733,0.00997733,0.00997733
231,39290.7,0.78025,0.44123,0.85469,0.88122,0.89228,0.9647,0.84285,0.51717,0.44675,0.802,0.00997723,0.00997723,0.00997723
232,39460.5,0.80562,0.45366,0.86492,0.88155,0.88906,0.96708,0.83278,0.51994,0.45303,0.80001,0.00997713,0.00997713,0.00997713
233,39630.2,0.78068,0.44879,0.86416,0.86643,0.88411,0.96629,0.8372,0.52108,0.4406,0.80064,0.00997703,0.00997703,0.00997703
234,39799.6,0.79458,0.44835,0.86158,0.77218,0.97296,0.96512,0.8403,0.52248,0.44763,0.79956,0.00997693,0.00997693,0.00997693
235,39969.2,0.79429,0.45419,0.85464,0.86458,0.88734,0.96562,0.84673,0.52041,0.43646,0.80037,0.00997683,0.00997683,0.00997683
236,40138.7,0.78595,0.44197,0.86684,0.83904,0.91078,0.95999,0.84325,0.51942,0.44959,0.80105,0.00997674,0.00997674,0.00997674
237,40308.2,0.78272,0.44173,0.85806,0.87094,0.9364,0.9578,0.84285,0.50485,0.46554,0.79886,0.00997664,0.00997664,0.00997664
238,40478,0.78154,0.44396,0.85727,0.86363,0.88145,0.9578,0.83876,0.50245,0.45866,0.7986,0.00997654,0.00997654,0.00997654
239,40647.7,0.77855,0.45333,0.8624,0.80801,0.94076,0.95179,0.83734,0.48576,0.43107,0.79777,0.00997644,0.00997644,0.00997644
240,40817.8,0.78768,0.43921,0.85464,0.80993,0.94063,0.94704,0.84532,0.49195,0.44311,0.79704,0.00997634,0.00997634,0.00997634
241,40987.8,0.78812,0.44621,0.86319,0.86295,0.89077,0.95841,0.85722,0.50066,0.44845,0.79874,0.00997624,0.00997624,0.00997624
242,41157.6,0.77545,0.44821,0.85645,0.83765,0.91303,0.96083,0.86077,0.4975,0.4256,0.79897,0.00997614,0.00997614,0.00997614
243,41327.4,0.77003,0.44146,0.85742,0.84366,0.92269,0.96216,0.86241,0.49723,0.42369,0.7994,0.00997604,0.00997604,0.00997604
244,41497.3,0.77615,0.44102,0.86172,0.85802,0.92461,0.96181,0.85477,0.49924,0.44364,0.79859,0.00997594,0.00997594,0.00997594
245,41666.7,0.81079,0.4684,0.8641,0.86729,0.93932,0.96327,0.86328,0.49534,0.44606,0.80043,0.00997584,0.00997584,0.00997584
246,41836.6,0.77831,0.43729,0.85456,0.85923,0.93717,0.9671,0.86039,0.49447,0.44258,0.79961,0.00997575,0.00997575,0.00997575
247,42006.1,0.78935,0.44489,0.85785,0.85717,0.92909,0.95978,0.84473,0.48894,0.45409,0.79821,0.00997565,0.00997565,0.00997565
248,42175.7,0.78686,0.4405,0.85647,0.85733,0.91706,0.96603,0.8525,0.49432,0.4167,0.79941,0.00997555,0.00997555,0.00997555
249,42345.2,0.77714,0.44495,0.85525,0.85921,0.93029,0.96085,0.85177,0.5042,0.43519,0.80032,0.00997545,0.00997545,0.00997545
250,42515,0.7954,0.43692,0.85802,0.85722,0.90082,0.9498,0.83768,0.50545,0.45535,0.80163,0.00997535,0.00997535,0.00997535
251,42684.3,0.77388,0.44327,0.85763,0.85531,0.90229,0.9211,0.80893,0.49681,0.42883,0.79932,0.00997525,0.00997525,0.00997525
252,42853.6,0.77485,0.4358,0.85897,0.8495,0.9239,0.93495,0.83738,0.48205,0.4246,0.79834,0.00997515,0.00997515,0.00997515
253,43023.4,0.7817,0.43083,0.86014,0.85376,0.93139,0.96097,0.84971,0.48984,0.40484,0.79788,0.00997505,0.00997505,0.00997505
254,43193.2,0.7613,0.43933,0.85701,0.85936,0.89526,0.95879,0.84952,0.49638,0.41067,0.79605,0.00997495,0.00997495,0.00997495
255,43363.1,0.76153,0.42723,0.8504,0.85191,0.93693,0.96162,0.86125,0.49614,0.39592,0.79522,0.00997485,0.00997485,0.00997485
256,43532.9,0.75652,0.43426,0.84817,0.88333,0.92738,0.96479,0.85735,0.49436,0.40398,0.79713,0.00997476,0.00997476,0.00997476
257,43702.6,0.76303,0.42795,0.85563,0.8853,0.9297,0.97093,0.87005,0.48527,0.39262,0.79706,0.00997466,0.00997466,0.00997466
258,43872.5,0.76807,0.42509,0.85404,0.8813,0.92357,0.97258,0.87233,0.48692,0.37815,0.79663,0.00997456,0.00997456,0.00997456
259,44042,0.76691,0.44644,0.85524,0.88091,0.93161,0.97185,0.87432,0.49027,0.38203,0.7958,0.00997446,0.00997446,0.00997446
260,44211.7,0.77583,0.43698,0.8524,0.87513,0.92513,0.94764,0.84756,0.48663,0.37538,0.79529,0.00997436,0.00997436,0.00997436
261,44381.5,0.76339,0.43363,0.84725,0.89475,0.89114,0.93619,0.83359,0.48326,0.38885,0.79536,0.00997426,0.00997426,0.00997426
262,44551.3,0.76918,0.44088,0.86059,0.82866,0.9274,0.93843,0.83821,0.48907,0.38027,0.79553,0.00997416,0.00997416,0.00997416
263,44721,0.74586,0.43298,0.85404,0.85925,0.98726,0.97476,0.87578,0.48007,0.36256,0.79507,0.00997406,0.00997406,0.00997406
264,44890.6,0.76052,0.43412,0.86035,0.86044,0.96656,0.9702,0.85559,0.4816,0.35923,0.79533,0.00997396,0.00997396,0.00997396
265,45059.9,0.7528,0.43367,0.85475,0.87936,0.97322,0.97854,0.85568,0.47036,0.36009,0.79627,0.00997386,0.00997386,0.00997386
266,45229.3,0.74301,0.43164,0.85985,0.87657,0.94344,0.97563,0.84972,0.47249,0.36412,0.79611,0.00997377,0.00997377,0.00997377
267,45399,0.75617,0.43361,0.84708,0.80368,0.98529,0.96936,0.85578,0.47376,0.36396,0.79626,0.00997367,0.00997367,0.00997367
268,45568.7,0.74815,0.42777,0.85002,0.85689,0.92126,0.96798,0.8524,0.48334,0.37772,0.79697,0.00997357,0.00997357,0.00997357
269,45738.6,0.7638,0.43105,0.86027,0.83874,0.91958,0.96708,0.84873,0.48699,0.38361,0.79584,0.00997347,0.00997347,0.00997347
270,45908.4,0.76228,0.43918,0.85272,0.84201,0.9259,0.97137,0.85616,0.48315,0.38184,0.7961,0.00997337,0.00997337,0.00997337
271,46077.9,0.73598,0.42217,0.84585,0.84088,0.93023,0.96658,0.85201,0.47329,0.38204,0.79579,0.00997327,0.00997327,0.00997327
272,46247.7,0.74706,0.41305,0.84196,0.85178,0.9359,0.96658,0.85332,0.48064,0.39928,0.79571,0.00997317,0.00997317,0.00997317
273,46417.2,0.74561,0.42688,0.85589,0.85836,0.93618,0.96658,0.85514,0.48436,0.38801,0.7957,0.00997307,0.00997307,0.00997307
274,46587,0.74921,0.4277,0.85491,0.87562,0.92584,0.96658,0.85496,0.48211,0.37673,0.79584,0.00997297,0.00997297,0.00997297
275,46756.8,0.75348,0.41633,0.85048,0.88019,0.93202,0.97088,0.8625,0.48448,0.36678,0.79742,0.00997287,0.00997287,0.00997287
276,46926.2,0.74513,0.41929,0.85036,0.88219,0.93371,0.96659,0.86859,0.47283,0.37088,0.79619,0.00997277,0.00997277,0.00997277
277,47095.7,0.74172,0.42792,0.8432,0.87287,0.92098,0.96571,0.86031,0.46763,0.37995,0.79588,0.00997268,0.00997268,0.00997268
278,47265.5,0.74865,0.4341,0.86089,0.87215,0.92775,0.96659,0.87193,0.45708,0.38317,0.79409,0.00997258,0.00997258,0.00997258
279,47435.4,0.73586,0.41803,0.84416,0.87661,0.93371,0.9671,0.86002,0.44618,0.3864,0.7932,0.00997248,0.00997248,0.00997248
280,47605.1,0.77127,0.4477,0.85703,0.87308,0.92907,0.9671,0.85808,0.44742,0.38691,0.79157,0.00997238,0.00997238,0.00997238
281,47774.9,0.74391,0.4171,0.8529,0.87414,0.93038,0.96571,0.85377,0.44965,0.38556,0.79082,0.00997228,0.00997228,0.00997228
282,47944.7,0.75869,0.42922,0.85573,0.87064,0.91986,0.9647,0.85501,0.45504,0.38006,0.79202,0.00997218,0.00997218,0.00997218
283,48114.2,0.73259,0.41783,0.84738,0.8685,0.91932,0.9647,0.85738,0.46284,0.38119,0.79234,0.00997208,0.00997208,0.00997208
284,48283.7,0.74159,0.43148,0.84892,0.87341,0.92486,0.96901,0.8593,0.46528,0.37904,0.79275,0.00997198,0.00997198,0.00997198
285,48453.6,0.73601,0.42051,0.85124,0.87395,0.92892,0.96901,0.85484,0.47093,0.39617,0.79228,0.00997188,0.00997188,0.00997188
286,48623.4,0.74353,0.41769,0.84795,0.86996,0.91679,0.96658,0.85245,0.47631,0.39186,0.79382,0.00997179,0.00997179,0.00997179
287,48793.1,0.75296,0.42512,0.85749,0.87244,0.90817,0.96658,0.84577,0.47506,0.39418,0.79431,0.00997169,0.00997169,0.00997169
288,48962.3,0.73577,0.41585,0.84813,0.87858,0.8962,0.96901,0.84522,0.47805,0.3913,0.79513,0.00997159,0.00997159,0.00997159
289,49132,0.72662,0.42128,0.83886,0.87838,0.89384,0.96901,0.84274,0.48,0.39043,0.79474,0.00997149,0.00997149,0.00997149
290,49301.8,0.73066,0.42048,0.84776,0.87836,0.8977,0.96901,0.85159,0.47705,0.39786,0.79518,0.00997139,0.00997139,0.00997139
291,49471.6,0.73915,0.41809,0.84588,0.88712,0.89526,0.96901,0.85552,0.47737,0.40597,0.79513,0.00997129,0.00997129,0.00997129
292,49641.1,0.76391,0.43647,0.85545,0.84147,0.93432,0.96822,0.85451,0.47622,0.41553,0.79509,0.00997119,0.00997119,0.00997119
293,49810.9,0.7405,0.42322,0.85388,0.84163,0.93445,0.96873,0.85541,0.47847,0.41002,0.79592,0.00997109,0.00997109,0.00997109
294,49980.4,0.73663,0.41302,0.85499,0.84315,0.92721,0.96873,0.86678,0.46922,0.40749,0.79618,0.00997099,0.00997099,0.00997099
295,50150.6,0.73783,0.42055,0.84862,0.84318,0.92851,0.96873,0.8669,0.46676,0.40667,0.79544,0.00997089,0.00997089,0.00997089
296,50320.2,0.75033,0.4237,0.85282,0.84702,0.93102,0.96822,0.87135,0.46441,0.41847,0.79501,0.0099708,0.0099708,0.0099708
297,50489.9,0.73,0.42337,0.84398,0.85665,0.9049,0.96604,0.86112,0.46776,0.4098,0.7947,0.0099707,0.0099707,0.0099707
298,50659.4,0.73274,0.42435,0.85054,0.85735,0.90653,0.96604,0.86403,0.46392,0.4092,0.79453,0.0099706,0.0099706,0.0099706
299,50829,0.72131,0.41571,0.84339,0.86297,0.90561,0.96604,0.87264,0.4587,0.4155,0.79361,0.0099705,0.0099705,0.0099705
300,50998.9,0.70884,0.40406,0.84074,0.86958,0.90317,0.96604,0.88271,0.45606,0.41269,0.79378,0.0099704,0.0099704,0.0099704
301,51168.3,0.72029,0.41775,0.83963,0.87096,0.90372,0.96604,0.88217,0.45303,0.41578,0.79359,0.0099703,0.0099703,0.0099703
302,51337.6,0.7326,0.42449,0.84686,0.87313,0.90367,0.96604,0.87865,0.44928,0.41029,0.79373,0.0099702,0.0099702,0.0099702
303,51507,0.73344,0.42235,0.85102,0.872,0.90282,0.96604,0.87333,0.45363,0.41372,0.79274,0.0099701,0.0099701,0.0099701
304,51676.9,0.73051,0.40195,0.84492,0.87318,0.89998,0.96537,0.86824,0.45201,0.42121,0.7919,0.00997,0.00997,0.00997
305,51846.6,0.72491,0.42044,0.84267,0.8741,0.89442,0.96537,0.86968,0.45386,0.42074,0.79246,0.0099699,0.0099699,0.0099699
306,52016.4,0.711,0.40944,0.84372,0.85378,0.90753,0.96756,0.87174,0.45245,0.41683,0.79199,0.0099698,0.0099698,0.0099698
307,52186.1,0.72869,0.42558,0.84831,0.84373,0.92002,0.9671,0.87348,0.45287,0.42085,0.79147,0.00996971,0.00996971,0.00996971
308,52355.6,0.71827,0.40236,0.84521,0.84287,0.92718,0.9671,0.87235,0.45681,0.41422,0.79169,0.00996961,0.00996961,0.00996961
309,52525.1,0.72923,0.40473,0.83786,0.84844,0.93193,0.9671,0.85891,0.45914,0.40614,0.79202,0.00996951,0.00996951,0.00996951
310,52694.6,0.72069,0.40101,0.84421,0.84825,0.93237,0.9671,0.85825,0.451,0.41022,0.7923,0.00996941,0.00996941,0.00996941
311,52863.9,0.72082,0.41389,0.84053,0.84863,0.93299,0.9671,0.86403,0.44759,0.41898,0.79202,0.00996931,0.00996931,0.00996931
312,53033.6,0.73521,0.4159,0.85393,0.85025,0.93297,0.9671,0.86757,0.44251,0.42574,0.79188,0.00996921,0.00996921,0.00996921
313,53203.1,0.72159,0.41349,0.84884,0.84799,0.92754,0.9671,0.86455,0.44031,0.4247,0.79296,0.00996911,0.00996911,0.00996911
314,53372.6,0.74309,0.41574,0.85026,0.85033,0.92524,0.9671,0.8629,0.43942,0.4259,0.79257,0.00996901,0.00996901,0.00996901
315,53542.4,0.71716,0.41168,0.84613,0.84948,0.92785,0.9671,0.86588,0.4429,0.42561,0.79257,0.00996891,0.00996891,0.00996891
316,53712.2,0.71566,0.4019,0.84596,0.85547,0.89823,0.96491,0.86772,0.44773,0.42256,0.79271,0.00996882,0.00996882,0.00996882
317,53882.1,0.71828,0.40627,0.84179,0.85583,0.89901,0.96491,0.86435,0.45037,0.42288,0.79238,0.00996872,0.00996872,0.00996872
318,54051.9,0.71833,0.41003,0.84537,0.85473,0.89963,0.96558,0.86669,0.45199,0.40906,0.7933,0.00996862,0.00996862,0.00996862
319,54221.9,0.71338,0.40929,0.84398,0.85181,0.90112,0.96558,0.85904,0.44809,0.40652,0.79307,0.00996852,0.00996852,0.00996852
320,54391.9,0.72796,0.41006,0.85021,0.84913,0.90231,0.96558,0.85578,0.45242,0.40137,0.79344,0.00996842,0.00996842,0.00996842
321,54561.3,0.71405,0.39233,0.8556,0.84773,0.90355,0.96558,0.85595,0.45183,0.39398,0.79461,0.00996832,0.00996832,0.00996832
